185;1;Wed Jul 18 02:33:06 2018;332;02:33;52263;TRUE;2018-07-18T05:32:33Z;-23.6278815;-46.606098
186;1;Wed Jul 18 02:33:36 2018;332;02:33;52263;TRUE;2018-07-18T05:33:18Z;-23.6278815;-46.606098
187;1;Wed Jul 18 02:34:07 2018;332;02:34;52263;TRUE;2018-07-18T05:34:03Z;-23.6278815;-46.606098
188;1;Wed Jul 18 02:34:36 2018;332;02:34;52263;TRUE;2018-07-18T05:34:03Z;-23.6278815;-46.606098
189;1;Wed Jul 18 02:35:06 2018;332;02:35;52263;TRUE;2018-07-18T05:34:48Z;-23.6278815;-46.606098
190;1;Wed Jul 18 02:35:36 2018;332;02:35;52263;TRUE;2018-07-18T05:35:33Z;-23.6278815;-46.606098
191;1;Wed Jul 18 02:36:06 2018;332;02:36;52263;TRUE;2018-07-18T05:35:33Z;-23.6278815;-46.606098
192;1;Wed Jul 18 02:36:36 2018;332;02:36;52263;TRUE;2018-07-18T05:36:18Z;-23.6278815;-46.606098
193;1;Wed Jul 18 02:37:06 2018;332;02:37;52263;TRUE;2018-07-18T05:37:03Z;-23.6278815;-46.606098
194;1;Wed Jul 18 02:37:37 2018;332;02:37;52263;TRUE;2018-07-18T05:37:03Z;-23.6278815;-46.606098
195;1;Wed Jul 18 02:38:06 2018;332;02:38;52263;TRUE;2018-07-18T05:37:48Z;-23.6278815;-46.606098
196;1;Wed Jul 18 02:38:36 2018;332;02:38;52263;TRUE;2018-07-18T05:38:33Z;-23.6278815;-46.606098
197;1;Wed Jul 18 02:39:06 2018;332;02:39;52263;TRUE;2018-07-18T05:38:33Z;-23.6278815;-46.606098
198;1;Wed Jul 18 02:39:36 2018;332;02:39;52263;TRUE;2018-07-18T05:39:18Z;-23.6278815;-46.606098
199;1;Wed Jul 18 02:40:06 2018;332;02:40;52263;TRUE;2018-07-18T05:40:03Z;-23.6278815;-46.606098
200;1;Wed Jul 18 02:40:36 2018;332;02:40;52263;TRUE;2018-07-18T05:40:03Z;-23.6278815;-46.606098
201;1;Wed Jul 18 02:41:06 2018;332;02:41;52263;TRUE;2018-07-18T05:40:48Z;-23.6278815;-46.606098
202;1;Wed Jul 18 02:41:36 2018;332;02:41;52263;TRUE;2018-07-18T05:41:33Z;-23.6278815;-46.606098
203;1;Wed Jul 18 02:42:06 2018;332;02:42;52263;TRUE;2018-07-18T05:41:33Z;-23.6278815;-46.606098
204;1;Wed Jul 18 02:42:36 2018;332;02:42;52263;TRUE;2018-07-18T05:42:18Z;-23.6278815;-46.606098
205;1;Wed Jul 18 02:43:06 2018;332;02:43;52263;TRUE;2018-07-18T05:43:03Z;-23.6278815;-46.606098
206;1;Wed Jul 18 02:43:36 2018;332;02:43;52263;TRUE;2018-07-18T05:43:03Z;-23.6278815;-46.606098
207;1;Wed Jul 18 02:44:06 2018;332;02:44;52263;TRUE;2018-07-18T05:43:48Z;-23.6278815;-46.606098
208;1;Wed Jul 18 02:44:36 2018;332;02:44;52263;TRUE;2018-07-18T05:44:33Z;-23.6278815;-46.606098
209;1;Wed Jul 18 02:45:06 2018;332;02:45;52263;TRUE;2018-07-18T05:44:33Z;-23.6278815;-46.606098
210;1;Wed Jul 18 02:45:36 2018;332;02:45;52263;TRUE;2018-07-18T05:45:18Z;-23.6278815;-46.606098
